Ex_row,Sample#,Reference,Volcanic Zone,Volcanic Zone specific,Volcanic System,Volcanic Sys,Location/Volcano/phase,Eruption,Systems,Comparison,Age yrs BP (Ref 1950),age error,Eruption type,Latitiude,Longitude,Type,Type Simplified,TS,Composition,SiO2,TiO2,Al2O3,Cr2O3,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,SrO,BaO,H2O,sum,Pressure_min,Probability
ExRow_6284,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,61.807,0.853,15.088,0,8.882,0,0.275,1.066,4.558,3.999,1.699,0.302,0,0,0,98.529,,
ExRow_6285,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,61.747,0.847,14.172,0,8.835,0,0.265,1.038,4.238,4.068,1.743,0.311,0,0,0,97.263,,
ExRow_6286,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,61.682,0.82,14.76,0,8.129,0,0.232,1.014,4.3,4.095,1.646,0.309,0,0,0,96.986,,
ExRow_6287,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,61.02,0.905,14.581,0,8.922,0,0.253,1.105,4.262,3.827,2.006,0.341,0,0,0,97.222,,
ExRow_6288,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,60.996,0.849,15.118,0,8.505,0,0.253,1.145,4.464,3.464,1.7,0.314,0,0,0,96.806,,
ExRow_6289,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,60.939,0.811,14.927,0,8.715,0,0.261,1.005,4.595,4.142,1.607,0.288,0,0,0,97.289,,
ExRow_6290,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,59.078,1.062,14.85,0,10.427,0,0.31,1.427,5.163,4.388,1.035,0.456,0,0,0,98.195,,
ExRow_6291,"BAE10-2BN-2, 41-41.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,3050,0,0,0,0,Tephra,glass,1,0,55.524,2.16,13.142,0,11.355,0,0.281,2.569,6.016,3.605,1.407,1.031,0,0,0,97.089,,
ExRow_6293,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.842,1.577,14.466,0,10.003,0,0.268,2.342,5.505,3.809,1.312,0.749,0,0,0,96.873,,
ExRow_6294,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.283,1.686,14.647,0,10.134,0,0.272,2.427,5.771,3.806,1.373,0.813,0,0,0,98.212,,
ExRow_6295,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.933,1.626,14.407,0,10.256,0,0.284,2.313,5.633,3.825,1.408,0.766,0,0,0,97.451,,
ExRow_6296,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.09,1.63,14.328,0,10.188,0,0.278,2.307,5.64,4,1.345,0.724,0,0,0,97.53,,
ExRow_6297,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,59.36,1.61,13.588,0,10.293,0,0.285,1.813,5.048,4.083,1.565,0.772,0,0,0,98.416,,
ExRow_6298,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.058,1.642,14.995,0,10.274,0,0.254,2.43,5.775,3.913,1.275,0.784,0,0,0,98.399,,
ExRow_6299,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.389,1.671,15.045,0,10.633,0,0.279,2.353,5.712,3.754,1.3,0.811,0,0,0,97.946,,
ExRow_6300,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.472,1.607,14.042,0,10.313,0,0.279,2.247,5.644,3.955,1.444,0.756,0,0,0,97.757,,
ExRow_6301,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.715,1.653,14.552,0,10.295,0,0.274,2.376,5.834,3.891,1.307,0.79,0,0,0,97.687,,
ExRow_6302,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.849,1.683,14.544,0,9.812,0,0.274,2.378,5.785,3.737,1.299,0.773,0,0,0,97.133,,
ExRow_6303,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.203,1.629,14.183,0,9.802,0,0.281,2.304,5.883,3.741,1.273,0.837,0,0,0,96.135,,
ExRow_6304,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.534,1.655,14.469,0,10.112,0,0.283,2.322,5.987,4.031,1.316,0.779,0,0,0,98.489,,
ExRow_6305,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,55.8,1.627,14.715,0,9.949,0,0.276,2.26,5.629,3.854,1.349,0.776,0,0,0,96.235,,
ExRow_6306,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.82,1.637,14.658,0,10.175,0,0.275,2.321,5.939,4.085,1.329,0.748,0,0,0,97.988,,
ExRow_6307,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.549,1.655,14.602,0,10.022,0,0.282,2.422,6.081,3.942,1.314,0.765,0,0,0,98.633,,
ExRow_6308,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.961,1.66,14.538,0,10.017,0,0.263,2.413,6.088,3.843,1.316,0.786,0,0,0,97.886,,
ExRow_6309,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.509,1.652,14.819,0,9.988,0,0.271,2.386,5.893,4.019,1.319,0.824,0,0,0,97.68,,
ExRow_6310,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,58.229,1.573,14.438,0,10.054,0,0.278,2.124,5.346,3.97,1.488,0.695,0,0,0,98.196,,
ExRow_6311,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,51.067,1.449,13.094,0,9.906,0,0.254,2.107,5.03,3.68,1.195,0.68,0,0,0,88.462,,
ExRow_6312,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.639,1.645,14.372,0,10.536,0,0.289,2.362,5.742,3.977,1.462,0.739,0,0,0,98.763,,
ExRow_6313,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.553,1.622,14.628,0,10.486,0,0.29,2.454,5.765,4.404,1.316,0.713,0,0,0,99.232,,
ExRow_6314,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.666,1.612,14.378,0,10.488,0,0.269,2.303,5.95,4.045,1.412,0.741,0,0,0,98.863,,
ExRow_6315,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.835,1.622,14.446,0,10.358,0,0.275,2.314,5.739,4.023,1.342,0.722,0,0,0,98.676,,
ExRow_6316,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,56.799,1.629,14.914,0,10.451,0,0.282,2.324,5.623,4.105,1.274,0.714,0,0,0,98.117,,
ExRow_6317,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.712,1.654,14.264,0,10.59,0,0.273,2.389,5.688,4.083,1.308,0.745,0,0,0,98.706,,
ExRow_6318,"BAE10-2BN-3, 6-6.5","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,0,Hekla,Hekla-Vatnafjoll,4260,0,0,0,0,Tephra,glass,1,0,57.336,1.628,13.92,0,10.515,0,0.257,2.467,5.677,3.977,1.381,0.72,0,0,0,97.877,,
ExRow_6505,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,58.98,1.18,16.29,0,9.13,0,0.26,1.66,5.83,4.35,1.18,0.48,0,0,0,99.34,,
ExRow_6506,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.51,1.27,15.48,0,9.44,0,0.25,1.88,5.41,3.49,1.54,0.62,0,0,0,98.89,,
ExRow_6507,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.09,1.27,15.36,0,9.93,0,0.26,1.79,5.36,3.45,1.55,0.57,0,0,0,98.63,,
ExRow_6508,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.29,1.27,15.42,0,10.08,0,0.29,1.92,5.59,3.49,1.47,0.55,0,0,0,99.37,,
ExRow_6509,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,57.91,1.28,15.12,0,9.93,0,0.29,1.94,5.62,3.76,1.47,0.58,0,0,0,97.9,,
ExRow_6510,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.78,1.29,15.66,0,9.57,0,0.25,1.9,5.01,3.56,1.46,0.6,0,0,0,99.08,,
ExRow_6511,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.05,1.3,15.14,0,9.75,0,0.28,2.01,5.15,3.56,1.47,0.57,0,0,0,98.28,,
ExRow_6512,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,58.73,1.31,15.33,0,10.12,0,0.28,1.99,5.74,3.38,1.48,0.53,0,0,0,98.89,,
ExRow_6513,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.01,1.31,15.58,0,9.71,0,0.26,1.82,5.42,3.62,1.53,0.51,0,0,0,98.77,,
ExRow_6514,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.33,1.34,15.53,0,9.39,0,0.27,1.78,5.29,3.66,1.56,0.52,0,0,0,98.67,,
ExRow_6515,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.32,1.35,15.45,0,9.82,0,0.26,1.87,5.43,3.6,1.55,0.56,0,0,0,99.2,,
ExRow_6516,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.38,1.35,15.58,0,9.76,0,0.26,1.85,5.45,3.72,1.54,0.62,0,0,0,99.5,,
ExRow_6517,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,58.96,1.36,15.45,0,9.78,0,0.3,1.88,5.54,3.53,1.5,0.62,0,0,0,98.92,,
ExRow_6518,"SKR14-6AN-01a, 19","Harning et al., 2018",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,Hekla 1693,0,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,0,59.81,1.36,15.57,0,9.21,0,0.27,1.84,5.14,3.15,1.54,0.56,0,0,0,98.45,,
ExRow_6519,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,63.9,0.567,16.32,0,5.19,0,0.186,0.518,2.36,5.05,3.77,0.114,0,0,0,97.976,,
ExRow_6520,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,63.94,0.619,16.15,0,5.53,0,0.223,0.571,2.44,5.35,3.67,0.143,0,0,0,98.636,,
ExRow_6521,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,64.16,0.562,15.87,0,5.65,0,0.217,0.528,2.47,4.51,3.63,0.147,0,0,0,97.743,,
ExRow_6522,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,64.29,0.584,15.88,0,3.8,0,0.12,0.545,2.39,5.62,5.28,0.197,0,0,0,98.707,,
ExRow_6523,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,64.78,0.574,15.88,0,2.54,0,0.126,0.483,2.86,6.35,5.07,0.197,0,0,0,98.859,,
ExRow_6524,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,67.58,0.354,15.47,0,3.7,0,0.15,0.199,1.56,5.36,4.38,0.082,0,0,0,98.834,,
ExRow_6525,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.38,0.297,14.73,0,4.65,0,0.008,0.09,1.08,5.31,3.23,0.142,0,0,0,97.917,,
ExRow_6526,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.57,0.238,15.07,0,3.08,0,0.129,0.085,0.996,5,4.72,0.006,0,0,0,97.893,,
ExRow_6527,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.61,0.245,15.06,0,3.02,0,0.133,0.078,1.007,4.88,4.7,0.022,0,0,0,97.756,,
ExRow_6528,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.84,0.192,14.79,0,3.23,0,0.12,0.118,1.09,4.56,4.75,0.015,0,0,0,97.705,,
ExRow_6529,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.85,0.229,14.84,0,3.18,0,0.138,0.104,1.048,5.24,4.67,0.05,0,0,0,98.349,,
ExRow_6530,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.86,0.261,14.73,0,3.07,0,0.166,0.094,1.031,5.26,4.68,0.041,0,0,0,98.192,,
ExRow_6531,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.94,0.234,14.99,0,3.33,0,0.144,0.12,1.108,5.1,4.71,0.012,0,0,0,98.688,,
ExRow_6532,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.98,0.262,15.05,0,3.18,0,0.189,0.1,1.133,4.99,4.68,0,0,0,0,98.563,,
ExRow_6533,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,68.99,0.233,15.03,0,3.08,0,0.16,0.084,0.965,5.06,4.78,0.027,0,0,0,98.41,,
ExRow_6534,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.09,0.255,14.81,0,3.1,0,0.154,0.115,1.08,5.04,4.73,0,0,0,0,98.374,,
ExRow_6535,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.11,0.251,14.78,0,3.19,0,0.15,0.099,1.022,5.43,4.76,0.027,0,0,0,98.818,,
ExRow_6536,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.22,0.223,14.95,0,3.16,0,0.158,0.087,1.108,5.01,4.7,0,0,0,0,98.616,,
ExRow_6537,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.23,0.262,14.85,0,3.13,0,0.133,0.068,0.989,5.09,4.67,0,0,0,0,98.422,,
ExRow_6538,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.25,0.27,14.66,0,3.27,0,0.11,0.079,1.069,5.33,4.72,0.038,0,0,0,98.796,,
ExRow_6539,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.28,0.266,15.15,0,3.25,0,0.146,0.086,1.074,4.8,4.71,0,0,0,0,98.762,,
ExRow_6540,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.42,0.263,14.9,0,3.11,0,0.182,0.071,1.085,5.19,4.7,0.05,0,0,0,98.971,,
ExRow_6541,"SKR14-6AN-01a, 33","Harning et al., 2018",SNFS,SNFS,Snaefellsjokull,Snaefellsjokull,0,0,Snaefellsjokull,Snaefellsjokull,1820,0,0,0,0,Tephra,glass,1,0,69.65,0.24,14.98,0,3.18,0,0.129,0.083,1.018,3.45,4.73,0.047,0,0,0,97.506,,
ExRow_6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
ExRow_6620,"1BH-2, 27.3","Harning et al., 2019",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,Hekla 1693 ,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,icelandite,61.133,1.205,15.325,0,9.44,0,0.293,1.544,4.91,4.267,1.697,0.427,0,0,0,100.24,,
ExRow_6621,"1BH-2, 27.3","Harning et al., 2019",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,Hekla 1693 ,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,icelandite,59.987,1.36,14.935,0,10.026,0,0.31,1.862,5.357,4.107,1.526,0.568,0,0,0,100.037,,
ExRow_6622,"1BH-2, 27.3","Harning et al., 2019",EVZ,EVZ-II,Hekla-Vatnafjoll,Hekla-Vatnafjoll,0,Hekla 1693 ,Hekla,Hekla-Vatnafjoll,257,0,0,0,0,Tephra,glass,1,icelandite,59.965,1.279,15.029,0,9.593,0,0.272,1.744,5.212,4.484,1.671,0.505,0,0,0,99.754,,
